301.2124567,8.965711921
307.5858024,14.36947591
309.6673144,19.77225327
320.9436553,33.91277656
327.2498554,44.94870902
340.7639245,51.38859732
349.2927793,55.98825912
361.4091247,59.66920541
367.8016548,63.4637784
379.199954,67.37444468
388.4482253,71.62944428
400.5645707,75.31039057
408.4068965,77.49610145
420.5396858,79.79774117
429.1082797,81.06407878
440.5408368,82.10118971
450.5510046,82.44831848
460.5693942,82.10579398
470.5891542,81.64832725
479.8908679,81.42058052
488.4909792,80.04324721
501.3678507,79.93126489
512.8237032,79.01435818
529.2757325,79.01814026
539.2996034,78.2158469
558.6046333,78.90994001
570.0413014,79.6022243
580.0583207,79.374642
588.6337663,80.06626854
602.9330271,80.64426837
610.0874536,80.53097054
621.525492,81.10831262
636.551021,80.76693918
649.4183003,81.45955234
659.4243571,82.15150776
678.0223033,82.15578315
689.4740448,81.58370309
699.503397,80.32164087
717.3983704,79.2912719
729.554455,79.63889399
738.8561688,79.41114726
748.8649662,79.87321824
761.0224211,80.10589812
771.7574867,79.64859584
778.9132836,79.42035579
791.111848,76.20476925
800.5684076,62.98855237
810.2154413,33.79536778
820.4695255,13.68278251
831.2813289,6.788716259
839.8924027,4.491845242
853.4928017,3.690374069
